source,target,homogeneous_matrix
/lidar/949.ply,/lidar/948.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/950.ply,/lidar/949.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/951.ply,/lidar/950.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/952.ply,/lidar/951.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/953.ply,/lidar/952.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/954.ply,/lidar/953.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/955.ply,/lidar/954.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/956.ply,/lidar/955.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/957.ply,/lidar/956.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/958.ply,/lidar/957.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/959.ply,/lidar/958.ply,"[[ 1.00000000e+00 -4.92573336e-18 -1.96016299e-17  0.00000000e+00]
 [-4.92573336e-18  1.00000000e+00 -1.45648142e-17  0.00000000e+00]
 [-1.96016299e-17 -1.45648142e-17  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/960.ply,/lidar/959.ply,"[[ 9.99992864e-01 -3.77516539e-03  1.39538574e-04 -7.72928594e-06]
 [ 3.77533279e-03  9.99992130e-01 -1.21950873e-03  1.92887191e-05]
 [-1.34933629e-04  1.22002683e-03  9.99999247e-01 -2.00208972e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/961.ply,/lidar/960.ply,"[[ 9.99970789e-01 -7.64244466e-03  1.21264983e-04 -7.90023236e-06]
 [ 7.64254334e-03  9.99970446e-01 -8.35329103e-04  3.43327321e-05]
 [-1.14877442e-04  8.36231475e-04  9.99999644e-01 -7.15341463e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/962.ply,/lidar/961.ply,"[[ 9.99943323e-01 -1.06456149e-02  1.50129816e-04 -8.19899976e-06]
 [ 1.06457667e-02  9.99942781e-01 -1.04983837e-03  5.33319777e-05]
 [-1.38945050e-04  1.05137711e-03  9.99999438e-01 -9.93727293e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/963.ply,/lidar/962.ply,"[[ 9.99923103e-01 -1.24001625e-02  1.53705120e-04 -8.45331866e-06]
 [ 1.24003267e-02  9.99922488e-01 -1.11791209e-03  6.66334969e-05]
 [-1.39830915e-04  1.11973212e-03  9.99999363e-01  2.14761992e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/964.ply,/lidar/963.ply,"[[ 9.99914478e-01 -1.30773447e-02  1.40472021e-04 -8.52200866e-06]
 [ 1.30774880e-02  9.99913911e-01 -1.07246796e-03  6.85231097e-05]
 [-1.26434895e-04  1.07421326e-03  9.99999415e-01  3.34151223e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/965.ply,/lidar/964.ply,"[[ 9.99917140e-01 -1.28724465e-02  1.18837009e-04 -8.30682714e-07]
 [ 1.28725533e-02  9.99916697e-01 -9.46282469e-04  6.48118549e-05]
 [-1.06646139e-04  9.47733796e-04  9.99999545e-01  3.45082728e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/966.ply,/lidar/965.ply,"[[ 9.99928154e-01 -1.19865669e-02  9.54426247e-05 -8.35754663e-06]
 [ 1.19866377e-02  9.99927854e-01 -7.79494440e-04  6.09156030e-05]
 [-8.60922767e-05  7.80582472e-04  9.99999692e-01  3.04513159e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/967.ply,/lidar/966.ply,"[[ 9.99943656e-01 -1.06150374e-02  7.41247582e-05 -8.21433116e-06]
 [ 1.06150804e-02  9.99943475e-01 -6.05445492e-04  5.52144236e-05]
 [-6.76937417e-05  6.06198219e-04  9.99999814e-01  2.41047731e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/968.ply,/lidar/967.ply,"[[ 9.99997512e-01 -2.23086654e-03  1.40438305e-05 -2.54380942e-08]
 [ 2.23086813e-03  9.99997505e-01 -1.14490831e-04  1.14433120e-05]
 [-1.37883817e-05  1.14521876e-04  9.99999993e-01  6.56271092e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/969.ply,/lidar/968.ply,"[[ 9.99999665e-01 -8.18554819e-04  4.84371621e-06 -3.09001971e-09]
 [ 8.18554949e-04  9.99999665e-01 -2.69408572e-05  3.81451511e-06]
 [-4.82166201e-06  2.69448130e-05  1.00000000e+00  6.71377439e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/970.ply,/lidar/969.ply,"[[ 9.99999399e-01 -1.09598071e-03  6.40638122e-06 -8.31303557e-09]
 [ 1.09598084e-03  9.99999399e-01 -2.01935317e-05  7.62923665e-06]
 [-6.38424565e-06  2.02005408e-05  1.00000000e+00  7.59159725e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/971.ply,/lidar/970.ply,"[[ 9.99999218e-01 -1.25029443e-03  7.26312285e-06 -9.48884061e-09]
 [ 1.25029458e-03  9.99999218e-01 -2.01650467e-05  7.62924933e-06]
 [-7.23790492e-06  2.01741120e-05  1.00000000e+00  6.90474665e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
