source,target,homogeneous_matrix
/lidar/129.ply,/lidar/128.ply,"[[ 9.99974243e-01 -7.12018466e-03 -9.03577194e-04  1.40475370e-03]
 [ 7.11916746e-03  9.99974027e-01 -1.12401529e-03 -7.83534914e-02]
 [ 9.11556922e-04  1.11755362e-03  9.99998960e-01 -4.72833887e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/130.ply,/lidar/129.ply,"[[ 9.99985207e-01 -5.37262854e-03  8.49314484e-04  1.37003534e-03]
 [ 5.37334998e-03  9.99985203e-01 -8.49450751e-04 -8.45885808e-02]
 [-8.44738133e-04  8.54001848e-04  9.99999279e-01 -4.29916156e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/131.ply,/lidar/130.ply,"[[ 9.99993376e-01 -3.54026528e-03 -8.45781801e-04  1.32201550e-03]
 [ 3.53979066e-03  9.99993577e-01 -5.62003488e-04 -9.11156542e-02]
 [ 8.47766010e-04  5.59005874e-04  9.99999484e-01 -3.03302547e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/132.ply,/lidar/131.ply,"[[ 9.99997208e-01 -2.23115902e-03  7.78636237e-04  1.27103069e-03]
 [ 2.23143461e-03  9.99997448e-01 -3.53258711e-04 -9.77795405e-02]
 [-7.77846074e-04  3.54995200e-04  9.99999634e-01 -2.30886838e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/133.ply,/lidar/132.ply,"[[ 9.99998760e-01 -1.36938461e-03 -7.78027319e-04  1.28755454e-03]
 [ 1.36921647e-03  9.99999039e-01 -2.16603685e-04 -1.04536298e-01]
 [ 7.78323185e-04  2.15538128e-04  9.99999674e-01 -1.40565083e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/134.ply,/lidar/133.ply,"[[ 9.99999530e-01 -6.35681544e-04  7.32462667e-04  1.28391055e-03]
 [ 6.35755069e-04  9.99999793e-01 -1.00151088e-04 -1.11430328e-01]
 [-7.32398851e-04  1.00616707e-04  9.99999727e-01 -8.43460172e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/135.ply,/lidar/134.ply,"[[ 9.99999731e-01  4.76806688e-05 -7.32422345e-04  1.27608596e-03]
 [-4.76735919e-05  9.99999999e-01  9.67977359e-06 -1.18541778e-01]
 [ 7.32422806e-04 -9.64485378e-06  9.99999732e-01  1.84367337e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/136.ply,/lidar/135.ply,"[[ 9.99999517e-01  7.18464861e-04  6.71419910e-04  1.28282042e-03]
 [-7.18542501e-04  9.99999735e-01  1.15400607e-04 -1.25918389e-01]
 [-6.71336821e-04 -1.15882995e-04  9.99999768e-01  9.67623841e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/137.ply,/lidar/136.ply,"[[ 9.99998886e-01  1.33323653e-03 -6.71257061e-04  1.26383562e-03]
 [-1.33309222e-03  9.99999088e-01  2.15385016e-04 -1.33603944e-01]
 [ 6.71543608e-04 -2.14489928e-04  9.99999752e-01  2.22932805e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/138.ply,/lidar/137.ply,"[[ 9.99997987e-01  1.91398472e-03  6.02996904e-04  1.27002461e-03]
 [-1.91416970e-03  9.99998121e-01  3.06333441e-04 -1.41646211e-01]
 [-6.02409453e-04 -3.07487062e-04  9.99999771e-01  3.19410251e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/139.ply,/lidar/138.ply,"[[ 9.99996769e-01  2.46201429e-03 -6.32774066e-04  1.26323288e-03]
 [-2.46176385e-03  9.99996891e-01  3.96260103e-04 -1.50068027e-01]
 [ 6.33747697e-04 -3.94701083e-04  9.99999721e-01  4.66903679e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/140.ply,/lidar/139.ply,"[[ 9.99995397e-01  2.96883438e-03  6.26289338e-04  1.26006336e-03]
 [-2.96913187e-03  9.99995479e-01  4.74600718e-04 -1.58918998e-01]
 [-6.24877496e-04 -4.76458069e-04  9.99999691e-01  5.83469549e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/141.ply,/lidar/140.ply,"[[ 9.99993434e-01  3.52193566e-03 -8.53522723e-04  1.23082701e-03]
 [-3.52145239e-03  9.99993639e-01  5.67054414e-04 -1.68265936e-01]
 [ 8.55514422e-04 -5.64045051e-04  9.99999475e-01  7.70056046e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/142.ply,/lidar/141.ply,"[[ 9.99990645e-01  4.19689412e-03  1.04659936e-03  1.19749529e-03]
 [-4.19759681e-03  9.99990966e-01  6.70114244e-04 -1.78223506e-01]
 [-1.04377751e-03 -6.74501178e-04  9.99999228e-01  9.47522601e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/143.ply,/lidar/142.ply,"[[ 9.99989528e-01  4.42936931e-03 -1.15049070e-03  1.22439271e-03]
 [-4.42854979e-03  9.99989939e-01  7.13898538e-04 -1.88645929e-01]
 [ 1.15364124e-03 -7.08796057e-04  9.99999083e-01  1.11600200e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/144.ply,/lidar/143.ply,"[[ 9.99992466e-01  3.79458303e-03  8.17468851e-04  1.40346616e-03]
 [-3.79507959e-03  9.99992615e-01  6.06735442e-04 -1.99137748e-01]
 [-8.15160506e-04 -6.09833230e-04  9.99999482e-01  9.88001640e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/145.ply,/lidar/144.ply,"[[ 9.99996414e-01  2.65284213e-03 -3.65664763e-04  1.72553386e-03]
 [-2.65268619e-03  9.99996391e-01  4.26293355e-04 -2.09460792e-01]
 [ 3.66794332e-04 -4.25321832e-04  9.99999842e-01  7.50960669e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/146.ply,/lidar/145.ply,"[[ 9.99998908e-01  1.47745044e-03  4.59411014e-05  2.06364420e-03]
 [-1.47746128e-03  9.99998880e-01  2.36895164e-04 -2.19539112e-01]
 [-4.55910491e-05 -2.36962781e-04  9.99999971e-01  4.36726069e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/147.ply,/lidar/146.ply,"[[ 9.99999838e-01  5.66804776e-04 -4.57545855e-05  2.36478422e-03]
 [-5.66800616e-04  9.99999835e-01  9.08862166e-05 -2.29405826e-01]
 [ 4.58060927e-05 -9.08602681e-05  9.99999995e-01  1.77542777e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/148.ply,/lidar/147.ply,"[[ 1.00000000e+00 -7.02250897e-18  1.22529715e-17  2.60162354e-03]
 [-7.02250897e-18  1.00000000e+00  5.05989644e-19 -2.39089966e-01]
 [ 1.22529715e-17  5.05989644e-19  1.00000000e+00  4.17232513e-07]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/149.ply,/lidar/148.ply,"[[ 9.99999830e-01 -5.76438018e-04 -8.38929254e-05  2.84412242e-03]
 [ 5.76430297e-04  9.99999830e-01 -9.20223274e-05 -2.48634653e-01]
 [ 8.39459563e-05  9.19739534e-05  9.99999992e-01  5.08958932e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/150.ply,/lidar/149.ply,"[[ 9.99999661e-01 -8.22270040e-04 -3.04578595e-05  3.02742227e-03]
 [ 8.22266009e-04  9.99999653e-01 -1.32100172e-04 -2.58042819e-01]
 [ 3.05664710e-05  1.32075083e-04  9.99999991e-01  1.69450263e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/151.ply,/lidar/150.ply,"[[ 9.99869356e-01 -1.61638756e-02 -1.70581030e-05  7.07832068e-03]
 [ 1.61637768e-02  9.99865988e-01 -2.59592957e-03 -2.61323255e-01]
 [ 5.90160996e-05  2.59531470e-03  9.99996630e-01 -5.35474900e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/152.ply,/lidar/151.ply,"[[ 9.99742840e-01 -2.26770975e-02  4.90787716e-05  8.71406907e-03]
 [ 2.26771258e-02  9.99736208e-01 -3.64176453e-03 -2.59349231e-01]
 [ 3.35188242e-05  3.64194098e-03  9.99993368e-01 -8.24639803e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/153.ply,/lidar/152.ply,"[[ 9.99860410e-01 -1.67080707e-02  2.25347699e-05  7.15888542e-03]
 [ 1.67080710e-02  9.99856809e-01 -2.68351405e-03 -2.58998586e-01]
 [ 2.23047992e-05  2.68351597e-03  9.99996399e-01 -6.27404543e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/154.ply,/lidar/153.ply,"[[ 9.99963393e-01 -8.55639895e-03 -1.68814874e-06  5.05328087e-03]
 [ 8.55638855e-03  9.99962449e-01 -1.37435937e-03 -2.60649144e-01]
 [ 1.34476524e-05  1.37429462e-03  9.99999056e-01 -3.38875675e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/155.ply,/lidar/154.ply,"[[ 9.99994719e-01 -3.24976659e-03  8.72077093e-07  3.72459807e-03]
 [ 3.24976660e-03  9.99994583e-01 -5.22023763e-04 -2.63380742e-01]
 [ 8.24383015e-07  5.22023841e-04  9.99999864e-01 -1.44289203e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/156.ply,/lidar/155.ply,"[[ 9.99998532e-01  1.71333803e-03  2.22938213e-07  2.45559030e-03]
 [-1.71333803e-03  9.99998494e-01  2.75091726e-04 -2.67805883e-01]
 [ 2.48387239e-07 -2.75091704e-04  9.99999962e-01  4.44196575e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/157.ply,/lidar/156.ply,"[[ 9.99992871e-01  3.77591054e-03 -2.94003158e-05  1.93708892e-03]
 [-3.77589202e-03  9.99992687e-01  6.06614628e-04 -2.72983246e-01]
 [ 3.16906233e-05 -6.06499291e-04  9.99999816e-01  1.29442784e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/158.ply,/lidar/157.ply,"[[ 9.99982507e-01  5.91473609e-03 -2.77513474e-05  1.38385934e-03]
 [-5.91470705e-03  9.99982057e-01  9.50178795e-04 -2.79414767e-01]
 [ 3.33709063e-05 -9.49998033e-04  9.99999548e-01  2.21588967e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/159.ply,/lidar/158.ply,"[[ 9.99986899e-01  5.11851976e-03 -5.13386584e-05  1.64916365e-03]
 [-5.11847580e-03  9.99986562e-01  8.22606376e-04 -2.85952291e-01]
 [ 5.55484955e-05 -8.22332823e-04  9.99999660e-01  1.98803066e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/160.ply,/lidar/159.ply,"[[ 9.99999714e-01 -7.56142421e-04  5.14791116e-08  3.39355774e-03]
 [ 7.56142421e-04  9.99999707e-01 -1.21386749e-04 -2.90591616e-01]
 [ 4.03065737e-08  1.21386753e-04  9.99999993e-01 -3.70622858e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/161.ply,/lidar/160.ply,"[[ 9.99949781e-01 -1.00217834e-02  5.14030621e-07  6.08980114e-03]
 [ 1.00217712e-02  9.99948484e-01 -1.61059164e-03 -2.90932670e-01]
 [ 1.56269965e-05  1.61051591e-03  9.99998703e-01 -4.17317405e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/162.ply,/lidar/161.ply,"[[ 9.99901821e-01 -1.40123979e-02  1.58812406e-05  7.20949425e-03]
 [ 1.40123981e-02  9.99899285e-01 -2.25218899e-03 -2.89044603e-01]
 [ 1.56789271e-05  2.25219041e-03  9.99997464e-01 -5.76548522e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/163.ply,/lidar/162.ply,"[[ 0.98887386 -0.0523657  -0.1392348   0.02076453]
 [ 0.05216744  0.99862545 -0.00507562 -0.28412789]
 [ 0.13930921 -0.00224437  0.99024639  0.00155597]
 [ 0.          0.          0.          1.        ]]"
