source,target,homogeneous_matrix
/lidar/161.ply,/lidar/160.ply,"[[ 9.98904082e-01  4.67666458e-02  1.87491425e-03  1.57346073e-04]
 [-4.67900402e-02  9.98785815e-01  1.54138668e-02  1.71090356e-04]
 [-1.15178290e-03 -1.54847018e-02  9.99879441e-01  1.02790279e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/162.ply,/lidar/161.ply,"[[ 9.99253931e-01  3.86024323e-02  1.19708516e-03  1.23435801e-04]
 [-3.86146745e-02  9.99170984e-01  1.28938903e-02  9.44977834e-05]
 [-6.98357236e-04 -1.29304956e-02  9.99916154e-01  7.52306948e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/163.ply,/lidar/162.ply,"[[ 9.99572469e-01  2.92308309e-02  6.61003197e-04  9.10370839e-05]
 [-2.92359083e-02  9.99524507e-01  9.79909713e-03  4.58180529e-05]
 [-3.74253143e-04 -9.81423274e-03  9.99951769e-01  5.13180258e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/164.ply,/lidar/163.ply,"[[ 9.99780333e-01  2.09568462e-02  3.09129671e-04  6.19072612e-05]
 [-2.09584980e-02  9.99755805e-01  7.00507818e-03  1.57838023e-05]
 [-1.62249837e-04 -7.01001829e-03  9.99975416e-01  3.25239877e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/165.ply,/lidar/164.ply,"[[ 9.99894905e-01  1.44969085e-02  1.33264028e-04  4.11994188e-05]
 [-1.44973802e-02  9.99883463e-01  4.78399433e-03  4.60302055e-06]
 [-6.38953695e-05 -4.78542353e-03  9.99988548e-01  1.88372994e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/166.ply,/lidar/165.ply,"[[ 9.99953106e-01  9.68404401e-03  6.43876603e-05  3.05406275e-05]
 [-9.68419904e-03  9.99948123e-01  3.15723610e-03 -1.09821586e-06]
 [-3.38095068e-05 -3.15771159e-03  9.99995014e-01  9.53948795e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/167.ply,/lidar/166.ply,"[[ 9.99979592e-01  6.38863835e-03  2.67707389e-05  1.62097989e-05]
 [-6.38867947e-03  9.99977542e-01  2.02499543e-03 -1.26567804e-06]
 [-1.38331742e-05 -2.02512513e-03  9.99997949e-01  3.68005686e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/168.ply,/lidar/167.ply,"[[ 9.99991634e-01  4.09057419e-03  1.06152749e-05  1.23901886e-05]
 [-4.09058432e-03  9.99990840e-01  1.26017244e-03 -1.91905973e-06]
 [-5.46034879e-06 -1.26020532e-03  9.99999206e-01  3.09389847e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/169.ply,/lidar/168.ply,"[[ 9.99996611e-01  2.60328925e-03  4.06550295e-06  8.58247960e-06]
 [-2.60329159e-03  9.99996319e-01  7.64946052e-04 -1.27742667e-07]
 [-2.07411215e-06 -7.64954043e-04  9.99999707e-01 -1.37785427e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/170.ply,/lidar/169.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/171.ply,/lidar/170.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/172.ply,/lidar/171.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/173.ply,/lidar/172.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/174.ply,/lidar/173.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/175.ply,/lidar/174.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/176.ply,/lidar/175.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/177.ply,/lidar/176.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/178.ply,/lidar/177.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/179.ply,/lidar/178.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/180.ply,/lidar/179.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/181.ply,/lidar/180.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/182.ply,/lidar/181.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/183.ply,/lidar/182.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/184.ply,/lidar/183.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/185.ply,/lidar/184.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/186.ply,/lidar/185.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/187.ply,/lidar/186.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/188.ply,/lidar/187.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/189.ply,/lidar/188.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/190.ply,/lidar/189.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/191.ply,/lidar/190.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/192.ply,/lidar/191.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/193.ply,/lidar/192.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/194.ply,/lidar/193.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/195.ply,/lidar/194.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/196.ply,/lidar/195.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/197.ply,/lidar/196.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/198.ply,/lidar/197.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/199.ply,/lidar/198.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/200.ply,/lidar/199.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/201.ply,/lidar/200.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/202.ply,/lidar/201.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/203.ply,/lidar/202.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/204.ply,/lidar/203.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/205.ply,/lidar/204.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/206.ply,/lidar/205.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/207.ply,/lidar/206.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/208.ply,/lidar/207.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/209.ply,/lidar/208.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/210.ply,/lidar/209.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/211.ply,/lidar/210.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/212.ply,/lidar/211.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/213.ply,/lidar/212.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/214.ply,/lidar/213.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/215.ply,/lidar/214.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/216.ply,/lidar/215.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/217.ply,/lidar/216.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/218.ply,/lidar/217.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/219.ply,/lidar/218.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/220.ply,/lidar/219.ply,"[[ 1.00000000e+00  4.62794834e-19  4.67515198e-17  0.00000000e+00]
 [ 4.62794834e-19  1.00000000e+00 -2.13417153e-21  0.00000000e+00]
 [ 4.67515198e-17 -2.13417153e-21  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/221.ply,/lidar/220.ply,"[[ 9.99999885e-01  4.80321721e-04  3.69453624e-07  9.54494299e-07]
 [-4.80321761e-04  9.99999878e-01  1.17685097e-04  1.87629537e-06]
 [-3.12926871e-07 -1.17685261e-04  9.99999993e-01 -2.59973332e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/222.ply,/lidar/221.ply,"[[ 9.99999707e-01  7.65264315e-04  5.37148069e-07  1.90576809e-06]
 [-7.65264404e-04  9.99999689e-01  1.91238460e-04 -1.95165930e-06]
 [-3.90799933e-07 -1.91238815e-04  9.99999982e-01 -2.24073981e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
