source,target,homogeneous_matrix
/lidar/221.ply,/lidar/220.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 1.32797964e-20]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 1.18867122e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/222.ply,/lidar/221.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 1.20547921e-20]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 1.07902139e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/223.ply,/lidar/222.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 9.89974451e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 8.86123627e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/224.ply,/lidar/223.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 7.67646491e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 6.87118433e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/225.ply,/lidar/224.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 5.73442140e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 5.13286609e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/226.ply,/lidar/225.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 4.17265374e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 3.73493182e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/227.ply,/lidar/226.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 2.97761191e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 2.66525289e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/228.ply,/lidar/227.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 2.09299655e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 1.87343592e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/229.ply,/lidar/228.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 1.45364611e-21]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 1.30115496e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/230.ply,/lidar/229.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 9.99640178e-22]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 8.94775396e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/231.ply,/lidar/230.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 6.81840149e-22]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 6.10313393e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/232.ply,/lidar/231.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 4.61805091e-22]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 4.13360569e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/233.ply,/lidar/232.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 3.11023770e-22]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 2.78396590e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/234.ply,/lidar/233.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 2.08272554e-22]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 1.86424237e-04]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/235.ply,/lidar/234.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/236.ply,/lidar/235.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/237.ply,/lidar/236.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/238.ply,/lidar/237.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/239.ply,/lidar/238.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/240.ply,/lidar/239.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/241.ply,/lidar/240.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/242.ply,/lidar/241.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/243.ply,/lidar/242.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/244.ply,/lidar/243.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/245.ply,/lidar/244.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/246.ply,/lidar/245.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/247.ply,/lidar/246.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/248.ply,/lidar/247.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/249.ply,/lidar/248.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/250.ply,/lidar/249.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/251.ply,/lidar/250.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/252.ply,/lidar/251.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/253.ply,/lidar/252.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/254.ply,/lidar/253.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/255.ply,/lidar/254.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/256.ply,/lidar/255.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/257.ply,/lidar/256.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/258.ply,/lidar/257.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/259.ply,/lidar/258.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/260.ply,/lidar/259.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/261.ply,/lidar/260.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/262.ply,/lidar/261.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/263.ply,/lidar/262.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/264.ply,/lidar/263.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/265.ply,/lidar/264.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/266.ply,/lidar/265.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/267.ply,/lidar/266.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/268.ply,/lidar/267.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/269.ply,/lidar/268.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/270.ply,/lidar/269.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/271.ply,/lidar/270.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/272.ply,/lidar/271.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/273.ply,/lidar/272.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/274.ply,/lidar/273.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/275.ply,/lidar/274.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/276.ply,/lidar/275.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/277.ply,/lidar/276.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/278.ply,/lidar/277.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/279.ply,/lidar/278.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 0.00000000e+00]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/280.ply,/lidar/279.ply,"[[ 1.00000000e+00  0.00000000e+00  1.11719677e-18 -1.13149874e-22]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.11719677e-18  0.00000000e+00  1.00000000e+00 -1.01280166e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/281.ply,/lidar/280.ply,"[[ 1.00000000e+00  0.00000000e+00  1.11719677e-18 -7.88429579e-24]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.11719677e-18  0.00000000e+00  1.00000000e+00 -7.05721322e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
/lidar/282.ply,/lidar/281.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 7.03191629e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 6.29425049e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/283.ply,/lidar/282.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 9.14576231e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 8.18634871e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/284.ply,/lidar/283.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 8.71104070e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 7.79723050e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/285.ply,/lidar/284.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 7.33024521e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 6.56128395e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/286.ply,/lidar/285.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 5.77043677e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 5.16510336e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
/lidar/287.ply,/lidar/286.ply,"[[1.00000000e+00 0.00000000e+00 1.11719677e-18 4.35552685e-23]
 [0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00]
 [1.11719677e-18 0.00000000e+00 1.00000000e+00 3.89862107e-05]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]]"
