source,target,homogeneous_matrix
DATA_2023-04-16_23-36-03/lidar/211.ply,DATA_2023-04-16_23-36-03/lidar/210.ply,"[[ 1.00000000e+00  4.37582792e-21  2.89564211e-17  0.00000000e+00]
 [ 4.37582792e-21  1.00000000e+00 -5.71031065e-20  0.00000000e+00]
 [ 2.89564211e-17 -5.71031065e-20  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/212.ply,DATA_2023-04-16_23-36-03/lidar/211.ply,"[[ 9.99999980e-01  1.98340301e-04 -1.65430487e-08  3.76621259e-12]
 [-1.98340301e-04  9.99999980e-01 -3.05405390e-05  6.95289996e-09]
 [ 1.04856286e-08  3.05405417e-05  1.00000000e+00 -2.27661338e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/213.ply,DATA_2023-04-16_23-36-03/lidar/212.ply,"[[ 1.00000000e+00 -1.22351551e-20 -4.84456106e-17  4.90471834e-21]
 [-1.22351551e-20  1.00000000e+00 -2.28626363e-20  2.31465328e-24]
 [-4.84456106e-17 -2.28626363e-20  1.00000000e+00 -1.01241749e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/214.ply,DATA_2023-04-16_23-36-03/lidar/213.ply,"[[ 9.99999994e-01  1.12852666e-04 -2.50782617e-08  2.63368713e-12]
 [-1.12852667e-04  9.99999990e-01 -7.94053752e-05  8.33905146e-09]
 [ 1.61171532e-08  7.94053775e-05  9.99999997e-01 -1.05018727e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/215.ply,DATA_2023-04-16_23-36-03/lidar/214.ply,"[[ 1.00000000e+00 -2.08371016e-20 -2.48671448e-17  2.29562259e-21]
 [-2.08371016e-20  1.00000000e+00 -2.81599014e-20  2.59959503e-24]
 [-2.48671448e-17 -2.81599014e-20  1.00000000e+00 -9.23154876e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/216.ply,DATA_2023-04-16_23-36-03/lidar/215.ply,"[[ 1.00000000e+00 -2.08371016e-20 -2.48671448e-17  1.82511758e-21]
 [-2.08371016e-20  1.00000000e+00 -2.81599014e-20  2.06678859e-24]
 [-2.48671448e-17 -2.81599014e-20  1.00000000e+00 -7.33947381e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/217.ply,DATA_2023-04-16_23-36-03/lidar/216.ply,"[[ 9.99999998e-01  5.48261391e-05 -2.00873275e-08  1.82526213e-12]
 [-5.48261413e-05  9.99999989e-01 -1.34378332e-04  1.22104685e-08]
 [ 1.27198822e-08  1.34378333e-04  9.99999991e-01 -9.08663488e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/218.ply,DATA_2023-04-16_23-36-03/lidar/217.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  1.54001897e-21]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -8.25388344e-27]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -2.35363841e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/219.ply,DATA_2023-04-16_23-36-03/lidar/218.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  3.07034883e-22]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -1.64558372e-27]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -4.69246879e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/220.ply,DATA_2023-04-16_23-36-03/lidar/219.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  1.57249879e-22]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -8.42796226e-28]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -2.40327790e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/221.ply,DATA_2023-04-16_23-36-03/lidar/220.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  2.94512175e-22]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -1.57846703e-27]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -4.50108200e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/222.ply,DATA_2023-04-16_23-36-03/lidar/221.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  9.98465131e-23]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -5.35137228e-28]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -1.52597204e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/223.ply,DATA_2023-04-16_23-36-03/lidar/222.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  7.73254300e-23]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22  3.81469727e-06]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -1.18231401e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/224.ply,DATA_2023-04-16_23-36-03/lidar/223.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  8.23878461e-23]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22 -4.41565781e-28]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00 -1.25914812e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/225.ply,DATA_2023-04-16_23-36-03/lidar/224.ply,"[[ 1.00000000e+00 -9.18847036e-21 -6.54314172e-17  0.00000000e+00]
 [-9.18847036e-21  1.00000000e+00  3.50686129e-22  0.00000000e+00]
 [-6.54314172e-17  3.50686129e-22  1.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/226.ply,DATA_2023-04-16_23-36-03/lidar/225.ply,"[[ 9.99995982e-01 -2.80901606e-03  3.81719510e-04 -1.61011383e-04]
 [ 2.81115901e-03  9.99979607e-01 -5.73442213e-03  1.11386668e-02]
 [-3.65603642e-04  5.73547216e-03  9.99983485e-01  4.19705839e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/227.ply,DATA_2023-04-16_23-36-03/lidar/226.ply,"[[ 9.99851603e-01 -7.56709540e-03 -1.54761454e-02 -1.12776145e-03]
 [ 7.33341876e-03  9.99859087e-01 -1.51005685e-02  6.66807313e-02]
 [ 1.55882321e-02  1.49848346e-02  9.99766204e-01  8.33065275e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/228.ply,DATA_2023-04-16_23-36-03/lidar/227.ply,"[[ 9.99917571e-01 -8.66166891e-04  1.28102007e-02 -6.25067671e-04]
 [ 8.91159787e-04  9.99997711e-01 -1.94543569e-03  4.31703460e-02]
 [-1.28084863e-02  1.95669126e-03  9.99916053e-01  7.17421307e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/229.ply,DATA_2023-04-16_23-36-03/lidar/228.ply,"[[ 9.99990861e-01 -2.97531225e-04  4.26494329e-03 -6.09957936e-04]
 [ 3.00422471e-04  9.99999726e-01 -6.77285168e-04  4.98769791e-02]
 [-4.26474061e-03  6.78560262e-04  9.99990676e-01  2.92109971e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/230.ply,DATA_2023-04-16_23-36-03/lidar/229.ply,"[[ 9.99953176e-01  5.93206300e-04  9.65890761e-03 -6.46620633e-04]
 [-6.03855295e-04  9.99999213e-01  1.09962607e-03  5.43712600e-02]
 [-9.65824770e-03 -1.10540717e-03  9.99952747e-01 -4.21003037e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/231.ply,DATA_2023-04-16_23-36-03/lidar/230.ply,"[[ 9.99861440e-01  8.58495537e-04  1.66242104e-02 -7.49992688e-04]
 [-8.85461126e-04  9.99998304e-01  1.61477478e-03  5.90521508e-02]
 [-1.66227960e-02 -1.62927112e-03  9.99860504e-01 -6.56163500e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/232.ply,DATA_2023-04-16_23-36-03/lidar/231.ply,"[[ 9.99631976e-01  9.61073798e-04 -2.71106843e-02 -3.82567636e-04]
 [-9.06375447e-04  9.99997529e-01  2.02981023e-03  6.27940207e-02]
 [ 2.71125681e-02 -2.00449076e-03  9.99630377e-01 -1.16664798e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/233.ply,DATA_2023-04-16_23-36-03/lidar/232.ply,"[[ 9.99874181e-01  5.57849991e-04 -1.58527942e-02 -5.95405248e-04]
 [-5.37239480e-04  9.99999005e-01  1.30434741e-03  6.80621187e-02]
 [ 1.58535061e-02 -1.29566655e-03  9.99873486e-01 -8.47606811e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/234.ply,DATA_2023-04-16_23-36-03/lidar/233.ply,"[[ 9.99996415e-01  8.25406636e-04 -2.54740771e-03 -1.57730928e-03]
 [-8.21202033e-04  9.99998300e-01  1.65114670e-03  1.50330760e-01]
 [ 2.54876625e-03 -1.64904885e-03  9.99995392e-01 -2.35185221e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/235.ply,DATA_2023-04-16_23-36-03/lidar/234.ply,"[[ 9.99988361e-01  4.96668446e-04  4.79915633e-03 -9.36128028e-04]
 [-5.01332806e-04  9.99999403e-01  9.70758319e-04  8.12916496e-02]
 [-4.79867132e-03 -9.73152995e-04  9.99988013e-01 -6.43518351e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/236.ply,DATA_2023-04-16_23-36-03/lidar/235.ply,"[[ 9.99999223e-01  2.11568887e-04  1.22839165e-03 -9.73622036e-04]
 [-2.12104680e-04  9.99999882e-01  4.36060746e-04  8.59911080e-02]
 [-1.22829925e-03 -4.36320955e-04  9.99999150e-01 -3.18384868e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/237.ply,DATA_2023-04-16_23-36-03/lidar/236.ply,"[[ 9.99781204e-01  7.65862800e-04  2.09035502e-02 -2.14029339e-03]
 [-7.95500633e-04  9.99998690e-01  1.40955879e-03  1.82912515e-01]
 [-2.09024433e-02 -1.42587917e-03  9.99780503e-01 -1.98214124e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/238.ply,DATA_2023-04-16_23-36-03/lidar/237.ply,"[[ 9.99150027e-01  5.68067189e-04  4.12177315e-02 -1.39335441e-03]
 [-6.04672725e-04  9.99999434e-01  8.75640196e-04  9.61312015e-02]
 [-4.12172108e-02 -8.99819163e-04  9.99149805e-01 -1.72997696e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/239.ply,DATA_2023-04-16_23-36-03/lidar/238.ply,"[[ 9.99141618e-01  3.63004708e-04  4.14233702e-02 -1.41949235e-03]
 [-3.79690740e-04  9.99999850e-01  3.94950161e-04  9.99875700e-02]
 [-4.14232206e-02 -4.10339213e-04  9.99141606e-01  2.35645359e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/240.ply,DATA_2023-04-16_23-36-03/lidar/239.ply,"[[ 9.96147267e-01  6.41897800e-04  8.76938494e-02 -2.68421933e-03]
 [-6.94705130e-04  9.99999595e-01  5.71660109e-04  2.10054375e-01]
 [-8.76934470e-02 -6.30379022e-04  9.96147309e-01  1.22036146e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/241.ply,DATA_2023-04-16_23-36-03/lidar/240.ply,"[[ 9.98993203e-01  2.78128166e-04  4.48609288e-02 -1.32591743e-03]
 [-2.88798446e-04  9.99999932e-01  2.31371442e-04  1.10145954e-01]
 [-4.48608614e-02 -2.44094265e-04  9.98993215e-01  3.65518895e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/242.ply,DATA_2023-04-16_23-36-03/lidar/241.ply,"[[ 9.99312373e-01  3.13734250e-05  3.70780249e-02 -1.23918994e-03]
 [-2.98844606e-05  9.99999999e-01 -4.07118142e-05  1.14025153e-01]
 [-3.70780261e-02  3.95757629e-05  9.99312373e-01  4.97839973e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/243.ply,DATA_2023-04-16_23-36-03/lidar/242.ply,"[[ 9.97365125e-01  8.83537580e-05  7.25451539e-02 -2.28455645e-03]
 [-9.16694294e-05  9.99999995e-01  4.23754611e-05  2.38380643e-01]
 [-7.25451498e-02 -4.89139800e-05  9.97365128e-01  1.56004878e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/244.ply,DATA_2023-04-16_23-36-03/lidar/243.ply,"[[ 9.99373469e-01  9.75478469e-05  3.53929249e-02 -1.04003306e-03]
 [-1.01156801e-04  9.99999990e-01  1.00177562e-04  1.24363051e-01]
 [-3.53929148e-02 -1.03695033e-04  9.99373469e-01  2.52827552e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/245.ply,DATA_2023-04-16_23-36-03/lidar/244.ply,"[[ 9.99609089e-01 -9.75222839e-05  2.79581613e-02 -9.50591353e-04]
 [ 9.93356528e-05  9.99999993e-01 -6.34712044e-05  1.28219510e-01]
 [-2.79581549e-02  6.62236351e-05  9.99609092e-01  3.33548366e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/246.ply,DATA_2023-04-16_23-36-03/lidar/245.ply,"[[ 9.99531341e-01  1.00231611e-04  3.06118905e-02 -8.94260260e-04]
 [-1.03760459e-04  9.99999988e-01  1.13688510e-04  1.31397340e-01]
 [-3.06118787e-02 -1.16811533e-04  9.99531340e-01  1.38163396e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/247.ply,DATA_2023-04-16_23-36-03/lidar/246.ply,"[[ 9.98786827e-01  4.38327953e-05  4.92430010e-02 -1.53485446e-03]
 [-4.92678049e-05  9.99999993e-01  1.09157433e-04  2.73422316e-01]
 [-4.92429959e-02 -1.11451100e-04  9.98786822e-01  4.67833771e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/248.ply,DATA_2023-04-16_23-36-03/lidar/247.ply,"[[ 9.99818978e-01 -3.99471362e-05  1.90265580e-02 -6.46423959e-04]
 [ 3.97134660e-05  9.99999999e-01  1.26591040e-05  1.41921971e-01]
 [-1.90265585e-02 -1.19012019e-05  9.99818979e-01  1.04281372e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/249.ply,DATA_2023-04-16_23-36-03/lidar/248.ply,"[[ 9.99774103e-01  1.38076750e-04  2.12537971e-02 -6.05406529e-04]
 [-1.40985186e-04  9.99999981e-01  1.35344788e-04  1.45011988e-01]
 [-2.12537780e-02 -1.38310684e-04  9.99774103e-01 -4.89136970e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/250.ply,DATA_2023-04-16_23-36-03/lidar/249.ply,"[[ 9.99890354e-01 -2.08449996e-05  1.48080971e-02 -5.14203906e-04]
 [ 2.04518886e-05  9.99999999e-01  2.66984663e-05  1.48532857e-01]
 [-1.48080976e-02 -2.63926853e-05  9.99890354e-01  4.03060042e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/251.ply,DATA_2023-04-16_23-36-03/lidar/250.ply,"[[ 9.99857462e-01  1.46599215e-04  1.68829641e-02 -4.65958513e-04]
 [-1.48847957e-04  9.99999980e-01  1.31939427e-04  1.51554178e-01]
 [-1.68829444e-02 -1.34433615e-04  9.99857464e-01 -1.00323707e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/252.ply,DATA_2023-04-16_23-36-03/lidar/251.ply,"[[ 9.99721402e-01  1.17319461e-04  2.36030704e-02 -7.33583664e-04]
 [-1.20784254e-04  9.99999982e-01  1.45368581e-04  3.12961666e-01]
 [-2.36030529e-02 -1.48178961e-04  9.99721398e-01 -2.58984565e-05]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/253.ply,DATA_2023-04-16_23-36-03/lidar/252.ply,"[[ 9.99974664e-01 -4.89241717e-05  7.11816151e-03 -3.05434674e-04]
 [ 4.88696628e-05  9.99999999e-01  7.83166214e-06  1.61411271e-01]
 [-7.11816189e-03 -7.48360157e-06  9.99974666e-01  1.06277863e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
DATA_2023-04-16_23-36-03/lidar/254.ply,DATA_2023-04-16_23-36-03/lidar/253.ply,"[[ 9.99962706e-01  7.06763929e-07  8.63634954e-03 -2.74526712e-04]
 [-1.01150820e-06  9.99999999e-01  3.52818686e-05  1.64566040e-01]
 [-8.63634951e-03 -3.52892886e-05  9.99962705e-01 -2.86356350e-06]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
